year,id_,marital,childs,age,cohort,educ_rank,sex_rank,race_rank,hhrace_rank,mobile16_rank,mobile16_flag,hompop,class_rank,class_flag,polviews,polviews_rank,polviews_flag,relig,denom,other,religion,fund,fund_rank,fund16_rank,fund_differential,religious_strength_total,religious_strength_count,religious_strength_avg,religious_strength_index,blm_total,blm_count,blm_avg,blm_index
2018,1989,Never married,5,44,1974,12,2,1,4,1,1,2,1,1,Extremely liberal,7,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,16,4,4,0.5,28,4,7,1
2018,1990,Divorced,3,66,1952,12,1,1,1,1,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,38,13,2.92307692,0.32051282
2018,1991,Never married,0,44,1974,11,2,1,4,1,1,4,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,22,4,5.5,0.75,72,14,5.14285714,0.69047619
2018,1992,Widowed,2,47,1971,0,2,1,4,7,1,3,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,13,4,3.25,0.375,25,5,5,0.66666667
2018,1993,Never married,1,21,1997,12,2,3,5,7,1,3,1,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,14,4,3.5,0.41666667,47,15,3.13333333,0.35555556
2018,1994,Divorced,3,43,1975,9,1,3,4,7,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,11,4,2.75,0.29166667,59,14,4.21428571,0.53571429
2018,1995,Divorced,2,51,1967,8,2,3,0,1,1,1,1,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,66,14,4.71428571,0.61904762
2018,1996,Married,3,67,1951,14,1,3,5,4,1,2,5,1,Slightly liberal,5,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,1,0,12,4,3,0.33333333,43,12,3.58333333,0.43055556
2018,1997,Married,7,71,1947,14,2,3,5,4,1,3,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,53,13,4.07692308,0.51282051
2018,1998,Widowed,4,85,1933,16,1,3,5,1,1,1,5,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,29,5,5.8,0.8
2018,1999,Divorced,2,72,1946,19,1,3,5,1,1,1,1,1,Extremely liberal,7,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,12,4,3,0.33333333,72,12,6,0.83333333
2018,2000,Never married,2,51,1967,12,1,1,5,1,1,2,1,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,73,13,5.61538462,0.76923077
2018,2001,Married,6,81,1937,11,2,1,1,4,1,1,1,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,26,4,6.5,0.91666667,55,14,3.92857143,0.48809524
2018,2002,Divorced,2,60,1958,15,1,3,0,4,1,1,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,70,13,5.38461538,0.73076923
2018,2003,Married,2,56,1962,17,1,3,4,1,1,2,5,1,Conservative,2,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,27,4,6.75,0.95833333,41,12,3.41666667,0.40277778
2018,2004,Married,2,55,1963,17,1,3,5,4,1,3,5,1,Conservative,2,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,2,-1,23,4,5.75,0.79166667,38,13,2.92307692,0.32051282
2018,2005,Married,0,49,1969,15,2,3,5,1,1,2,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,64,14,4.57142857,0.5952381
2018,2006,Married,1,64,1954,15,1,3,5,7,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,23,4,5.75,0.79166667,42,13,3.23076923,0.37179487
2018,2007,Never married,0,29,1989,20,1,1,5,4,1,5,1,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,26,5,5.2,0.7
2018,2008,Separated,3,46,1972,16,1,3,5,4,1,1,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,78,12,6.5,0.91666667
2018,2009,Never married,0,19,1999,12,1,3,0,4,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,35,5,7,1
2018,2010,Never married,0,19,1999,12,1,1,4,4,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,23,4,5.75,0.79166667,68,12,5.66666667,0.77777778
2018,2011,Never married,0,19,1999,12,2,3,5,4,1,3,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,94,15,6.26666667,0.87777778
2018,2012,Married,2,41,1977,16,1,3,5,1,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,26,4,6.5,0.91666667,41,13,3.15384615,0.35897436
2018,2013,Never married,0,25,1993,16,2,3,5,4,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,32,5,6.4,0.9
2018,2014,Married,2,73,1945,15,2,3,5,4,1,2,1,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,21,3,7,1,51,15,3.4,0.4
2018,2015,Married,3,74,1944,13,2,3,5,1,1,2,1,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,45,13,3.46153846,0.41025641
2018,2016,Married,0,53,1965,12,1,3,5,7,1,1,3,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,30,13,2.30769231,0.21794872
2018,2017,Divorced,2,49,1969,12,1,3,5,1,1,3,3,1,Conservative,2,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,2,-1,22,4,5.5,0.75,59,14,4.21428571,0.53571429
2018,2018,Married,3,69,1949,15,2,3,5,4,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,31,5,6.2,0.86666667
2018,2019,Married,2,55,1963,18,2,3,5,4,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,22,4,5.5,0.75,50,12,4.16666667,0.52777778
2018,2020,Married,2,51,1967,15,2,3,5,7,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,63,15,4.2,0.53333333
2018,2021,Never married,0,68,1950,14,2,3,5,7,1,1,1,1,Moderate,4,1,Protestant,Other,Christian; Central Christian,Christian; Central Christian,Moderate,2,2,0,16,4,4,0.5,44,13,3.38461538,0.3974359
2018,2022,Married,0,66,1952,15,1,3,5,7,1,2,5,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,34,14,2.42857143,0.23809524
2018,2023,Divorced,3,63,1955,18,2,1,4,7,1,4,3,1,Conservative,2,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,3,0,26,4,6.5,0.91666667,48,12,4,0.5
2018,2024,Divorced,2,57,1961,17,2,3,5,1,1,2,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,71,15,4.73333333,0.62222222
2018,2025,Married,2,44,1974,20,2,3,5,1,1,4,7,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,1,1,21,4,5.25,0.70833333,15,4,3.75,0.45833333
2018,2026,Never married,0,26,1992,16,1,2,4,1,1,2,3,1,Extremely liberal,7,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,10,4,2.5,0.25,64,14,4.57142857,0.5952381
2018,2027,Never married,0,44,1974,20,2,3,5,7,1,1,3,1,Liberal,6,1,Protestant,Other,United Church of Christ,United Church of Christ,Liberal,1,3,-2,19,4,4.75,0.625,26,5,5.2,0.7
2018,2028,Divorced,3,58,1960,19,1,3,5,7,1,1,7,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,59,15,3.93333333,0.48888889
2018,2029,Divorced,1,41,1977,14,1,3,5,1,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,64,13,4.92307692,0.65384615
2018,2030,Married,2,24,1994,19,2,3,4,4,1,4,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,20,4,5,0.66666667,16,5,3.2,0.36666667
2018,2031,Married,0,28,1990,15,1,3,5,1,1,2,3,1,Slightly liberal,5,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,1,-1,18,4,4.5,0.58333333,53,14,3.78571429,0.46428571
2018,2032,Never married,1,36,1982,16,1,3,5,7,1,2,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,9,4,2.25,0.20833333,74,12,6.16666667,0.86111111
2018,2033,Married,2,34,1984,14,2,3,5,7,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,24,4,6,0.83333333
2018,2034,Married,0,25,1993,14,1,3,5,7,1,2,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,73,13,5.61538462,0.76923077
2018,2035,Married,2,62,1956,14,1,1,5,7,1,2,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,10,4,2.5,0.25,17,5,3.4,0.4
2018,2036,Never married,1,33,1985,12,1,3,5,1,1,1,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,57,12,4.75,0.625
2018,2037,Never married,1,37,1981,14,2,3,5,4,1,1,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,12,4,3,0.33333333,74,15,4.93333333,0.65555556
2018,2038,Separated,0,36,1982,9,2,3,5,4,1,1,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,12,4,3,0.33333333,13,4,3.25,0.375
2018,2039,Divorced,0,41,1977,10,2,3,5,4,1,1,1,1,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,3,-2,12,4,3,0.33333333,64,14,4.57142857,0.5952381
2018,2040,Divorced,4,61,1957,12,1,1,4,4,1,4,5,1,Liberal,6,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,2,-2,21,4,5.25,0.70833333,54,12,4.5,0.58333333
2018,2041,Married,1,71,1947,19,2,3,5,4,1,2,5,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,28,14,2,0.16666667
2018,2042,Married,0,53,1965,20,2,3,5,4,1,2,7,1,Liberal,6,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,1,-1,10,4,2.5,0.25,73,12,6.08333333,0.84722222
2018,2043,Divorced,2,44,1974,12,2,1,4,4,1,1,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,78,15,5.2,0.7
2018,2044,Divorced,2,50,1968,14,2,1,4,7,1,1,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,22,4,5.5,0.75,19,4,4.75,0.625
2018,2045,Divorced,3,75,1943,11,2,3,5,7,1,2,5,1,Liberal,6,1,Other eastern,Not applicable,Not applicable,Other eastern,Na-excluded,0,1,-1,16,4,4,0.5,42,13,3.23076923,0.37179487
2018,2046,Widowed,2,69,1949,16,1,1,5,4,1,1,5,1,Slghtly conservative,3,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,1,0,22,4,5.5,0.75,11,3,3.66666667,0.44444444
2018,2047,Married,3,63,1955,18,1,3,5,4,1,3,5,1,Conservative,2,1,Protestant,Other,Grace Brethren,Grace Brethren,Fundamentalist,3,1,2,18,4,4.5,0.58333333,65,15,4.33333333,0.55555556
2018,2048,Widowed,2,80,1938,12,1,1,5,4,1,1,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,9,4,2.25,0.20833333,80,13,6.15384615,0.85897436
2018,2049,Married,3,66,1952,12,2,3,5,4,1,2,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,22,4,5.5,0.75,48,13,3.69230769,0.44871795
2018,2050,Separated,0,35,1983,12,2,3,4,1,1,3,5,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,52,15,3.46666667,0.41111111
2018,2051,Married,0,44,1974,12,2,3,5,4,1,2,3,1,Slghtly conservative,3,1,Protestant,Other presbyterian,Not applicable,Other presbyterian,Fundamentalist,3,3,0,26,4,6.5,0.91666667,12,4,3,0.33333333
2018,2052,Widowed,6,81,1937,12,1,3,5,4,1,1,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,10,4,2.5,0.25,61,14,4.35714286,0.55952381
2018,2053,Married,4,76,1942,14,2,3,5,4,1,2,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,17,3,5.666666667,0.77777778,8,5,1.6,0.1
2018,2054,Married,2,34,1984,12,1,3,5,4,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,25,4,6.25,0.875
2018,2055,Never married,0,18,2000,8,2,3,5,1,1,2,1,1,Extrmly conservative,1,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,43,14,3.07142857,0.3452381
2018,2056,Never married,0,36,1982,12,2,3,5,7,1,1,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,26,5,5.2,0.7
2018,2057,Divorced,1,70,1948,14,1,3,5,4,1,1,1,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,16,4,4,0.5,46,13,3.53846154,0.42307692
2018,2058,Married,3,41,1977,11,1,3,5,4,1,2,1,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,23,5,4.6,0.6
2018,2059,Married,3,34,1984,12,1,3,5,1,1,5,3,1,Extrmly conservative,1,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,28,4,7,1,29,11,2.63636364,0.27272727
2018,2060,Divorced,0,57,1961,12,2,3,5,1,1,2,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,60,14,4.28571429,0.54761905
2018,2061,Never married,3,30,1988,14,1,3,5,1,1,5,1,1,Moderate,4,1,Protestant,Presbyterian c in us,Not applicable,Presbyterian c in us,Moderate,2,2,0,16,4,4,0.5,23,5,4.6,0.6
2018,2062,Separated,3,56,1962,14,1,3,1,4,1,3,3,1,Moderate,4,1,No answer,No answer,No answer,No answer,Na-excluded,0,0,0,10,3,3.333333333,0.38888889,38,12,3.16666667,0.36111111
2018,2063,Never married,2,53,1965,12,1,3,4,7,1,3,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,72,14,5.14285714,0.69047619
2018,2064,Married,3,54,1964,18,1,3,5,4,1,2,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,28,13,2.15384615,0.19230769
2018,2065,Widowed,0,70,1948,14,1,3,5,7,1,1,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,18,4,4.5,0.58333333,48,12,4,0.5
2018,2066,Never married,0,37,1981,12,2,1,5,1,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,14,4,3.5,0.41666667,25,4,6.25,0.875
2018,2067,Married,6,59,1959,9,2,1,5,7,1,2,5,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,25,4,6.25,0.875,46,13,3.53846154,0.42307692
2018,2068,Separated,2,51,1967,10,1,3,5,7,1,1,3,1,Extrmly conservative,1,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,21,4,5.25,0.70833333,57,12,4.75,0.625
2018,2069,Married,2,52,1966,14,1,3,5,7,1,1,5,1,Moderate,4,1,Protestant,Other,Don't know,Don't know,Na-excluded,0,3,-3,13,4,3.25,0.375,13,4,3.25,0.375
2018,2070,Divorced,3,53,1965,15,1,3,5,1,1,3,1,1,Extrmly conservative,1,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,0,2,24,4,6,0.83333333,47,13,3.61538462,0.43589744
2018,2071,Divorced,3,60,1958,11,1,3,5,7,1,2,1,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,14,4,3.5,0.41666667,19,5,3.8,0.46666667
2018,2072,Never married,0,18,2000,11,1,3,5,1,1,3,3,1,Slightly liberal,5,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,1,-1,10,4,2.5,0.25,60,11,5.45454545,0.74242424
2018,2073,Married,3,33,1985,9,1,3,5,7,1,3,3,1,Extremely liberal,7,1,Christian,No denomination,Not applicable,Christian,Moderate,2,1,1,26,4,6.5,0.91666667,63,15,4.2,0.53333333
2018,2074,Never married,0,22,1996,12,2,3,5,1,1,2,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,47,12,3.91666667,0.48611111
2018,2075,Divorced,6,53,1965,12,1,3,5,1,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,69,15,4.6,0.6
2018,2076,Widowed,2,66,1952,12,1,3,5,7,1,1,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,12,4,3,0.33333333
2018,2077,Never married,0,28,1990,18,2,3,5,7,1,1,3,1,Slightly liberal,5,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,24,4,6,0.83333333,75,12,6.25,0.875
2018,2078,Married,2,27,1991,12,1,3,5,1,1,5,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,5,4,1.25,0.04166667,62,14,4.42857143,0.57142857
2018,2079,Widowed,2,89 or older,1929,12,2,3,5,4,1,1,5,1,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,1,0,13,4,3.25,0.375,23,5,4.6,0.6
2018,2080,Married,2,26,1992,12,2,2,3,7,1,4,1,1,Liberal,6,1,Protestant,Am bapt ch in usa,Not applicable,Am bapt ch in usa,Moderate,2,1,1,18,4,4.5,0.58333333,64,13,4.92307692,0.65384615
2018,2081,Married,0,28,1990,14,1,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Other,Mormon,Mormon,Fundamentalist,3,3,0,18,4,4.5,0.58333333,28,14,2,0.16666667
2018,2082,Married,2,66,1952,14,1,3,5,7,1,2,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,32,12,2.66666667,0.27777778
2018,2083,Married,2,59,1959,14,2,3,5,1,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,22,4,5.5,0.75,90,15,6,0.83333333
2018,2084,Married,4,80,1938,16,2,3,5,7,1,2,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,29,13,2.23076923,0.20512821
2018,2085,Married,3,75,1943,12,1,3,5,7,1,2,5,1,Conservative,2,1,Protestant,Other lutheran,Not applicable,Other lutheran,Moderate,2,3,-1,25,4,6.25,0.875,36,13,2.76923077,0.29487179
2018,2086,Married,2,73,1945,12,1,3,5,4,1,2,3,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,13,4,3.25,0.375,29,12,2.41666667,0.23611111
2018,2087,Married,5,64,1954,12,2,3,5,1,1,2,3,1,Moderate,4,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,15,4,3.75,0.45833333,32,13,2.46153846,0.24358974
2018,2088,Married,3,36,1982,14,2,1,5,4,1,4,3,1,Conservative,2,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,21,4,5.25,0.70833333,19,5,3.8,0.46666667
2018,2089,Married,0,65,1953,8,2,3,5,1,1,2,0,0,Conservative,2,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,28,4,7,1,42,15,2.8,0.3
2018,2090,Widowed,3,82,1936,12,2,3,5,4,1,1,1,1,Liberal,6,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,22,4,5.5,0.75,50,13,3.84615385,0.47435897
2018,2091,Never married,1,29,1989,13,1,3,5,7,1,3,1,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,3,-1,10,4,2.5,0.25,19,4,4.75,0.625
2018,2092,Married,1,37,1981,16,2,3,5,4,1,3,5,1,Slightly liberal,5,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,2,-1,17,4,4.25,0.54166667,70,13,5.38461538,0.73076923
2018,2093,Married,4,39,1979,17,2,3,5,4,1,6,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,68,14,4.85714286,0.64285714
2018,2094,Married,2,40,1978,14,1,3,5,1,1,4,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,28,4,7,1,23,5,4.6,0.6
2018,2095,Married,3,39,1979,16,1,3,5,7,1,5,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,26,4,6.5,0.91666667,26,12,2.16666667,0.19444444
2018,2096,Married,2,63,1955,12,1,3,5,4,1,2,3,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,16,4,4,0.5,24,4,6,0.83333333
2018,2097,Married,2,39,1979,12,1,3,4,7,1,4,3,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,49,14,3.5,0.41666667
2018,2098,Never married,1,33,1985,14,1,3,2,1,1,5,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,15,4,3.75,0.45833333,16,5,3.2,0.36666667
2018,2099,Divorced,4,57,1961,13,1,3,5,7,1,1,3,1,Slghtly conservative,3,1,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,1,2,16,4,4,0.5,61,15,4.06666667,0.51111111
2018,2100,Widowed,2,44,1974,16,1,3,5,4,1,3,5,1,Slghtly conservative,3,1,Protestant,Don't know,Not applicable,Don't know,Na-excluded,0,1,-1,10,4,2.5,0.25,15,4,3.75,0.45833333
2018,2101,Married,2,43,1975,17,1,3,5,1,1,4,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,26,4,6.5,0.91666667,51,12,4.25,0.54166667
2018,2102,Married,3,48,1970,15,2,3,5,7,1,4,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,28,4,7,1,17,5,3.4,0.4
2018,2103,Never married,0,27,1991,12,2,3,5,4,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,24,4,6,0.83333333
2018,2104,Widowed,6,59,1959,12,1,3,5,1,1,1,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,8,4,2,0.16666667,32,5,6.4,0.9
2018,2105,Married,3,46,1972,13,2,1,5,1,1,2,5,1,Moderate,4,1,Protestant,Don't know,Not applicable,Don't know,Na-excluded,0,0,0,10,4,2.5,0.25,66,15,4.4,0.56666667
2018,2106,Married,3,51,1967,14,2,3,5,7,1,3,3,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,20,4,5,0.66666667,45,13,3.46153846,0.41025641
2018,2107,Married,2,63,1955,16,2,3,5,1,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,12,4,3,0.33333333,26,5,5.2,0.7
2018,2108,Widowed,2,76,1942,12,1,3,5,4,1,5,5,1,Conservative,2,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,28,4,7,1,61,15,4.06666667,0.51111111
2018,2109,Married,2,56,1962,16,1,3,5,4,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,25,4,6.25,0.875,25,4,6.25,0.875
2018,2110,Married,4,39,1979,13,2,3,5,4,1,3,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,28,4,7,1,47,14,3.35714286,0.39285714
2018,2111,Never married,3,34,1984,14,1,3,5,1,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,12,4,3,0.33333333,17,5,3.4,0.4
2018,2112,Married,2,36,1982,12,1,3,5,1,1,6,1,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,12,4,3,0.33333333,55,15,3.66666667,0.44444444
2018,2113,Never married,0,51,1967,12,1,3,5,7,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,48,12,4,0.5
2018,2114,Widowed,1,62,1956,20,2,3,5,7,1,1,5,1,Liberal,6,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,3,-3,16,4,4,0.5,23,5,4.6,0.6
2018,2115,Widowed,1,75,1943,14,1,2,3,1,1,3,5,1,Moderate,4,1,Protestant,Nat bapt conv of am,Not applicable,Nat bapt conv of am,Fundamentalist,3,2,1,28,4,7,1,77,15,5.13333333,0.68888889
2018,2116,Divorced,1,68,1950,12,2,3,5,1,1,2,1,1,Liberal,6,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,16,4,4,0.5,45,13,3.46153846,0.41025641
2018,2117,Widowed,4,79,1939,10,1,3,5,4,1,1,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,34,12,2.83333333,0.30555556
2018,2118,Divorced,2,66,1952,14,1,3,5,1,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,25,4,6.25,0.875,57,13,4.38461538,0.56410256
2018,2119,Married,1,20,1998,10,1,3,5,1,1,4,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,15,4,3.75,0.45833333,26,5,5.2,0.7
2018,2120,Married,3,74,1944,12,1,3,5,1,1,2,5,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,43,12,3.58333333,0.43055556
